,unnamed: 0,region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,n_years,mean_runoff,fold,mean_check,std_runoff,lnorm_shape,lnorm_loc,lnorm_scale,log_mean_runoff,log_std_runoff,mean_uar,std_uar,log_mean_uar,log_std_uar,complete_year_mean_check,stdev_check
683,683,WWA,12025310,62.3,-122.89702915122233,46.681577374246125,-1301.52,7.37812,0.49,0.19,0.13,0.07,0.08,0.05,0.0,0.0,-0.0099999999999997,0.59,0.12,0.1,0.07,0.08,0.05,0.0,0.0,-0.0099999999999997,0.62,0.09,0.09,0.07,0.08,0.06,0.0,0.0,-0.0099999999999997,10.409053,265.6627618660493,122.74986,121.67536,263.75009,47.544998,121.67536,1439.4,5.5,16.1,889.5,4.1,264.1,4.5,0.5,1.0,0.0,2.0,1.2147836946140769,2,1.2034402899466083,2.1018104509884035,2.295323148650532,-0.00018972684520789527,0.21385389938058239,-1.562666084534796,2.345603651282321,19.49893570809112,33.736925377020924,1.2131277686539337,2.345603651282321,True,2.103532540954472
684,684,WWA,12025700,105.5,-122.53432659310135,46.73054453313017,-1270.7,9.76664,0.53,0.24,0.21,0.01,0.01,0.0,0.0,0.0,0.0,0.66,0.19,0.14,0.01,0.01,0.0,0.0,0.0,-0.01,0.8,0.13,0.06,0.01,0.0,0.0,0.0,0.0,0.0,19.765379,346.2226991899087,592.78833,605.5014,1168.1602,182.86478,605.5014,1973.6,3.8,13.2,822.3,15.3,259.8,4.2,0.5,1.0,0.0,52.0,4.733071261348742,2,4.747262349444596,6.426728871741983,1.3915650185111468,0.3062450035335251,1.9727594228551775,0.9512565280114437,1.1028652856032914,44.863234704727425,60.91686134352591,3.20030085407746,1.1028652856032914,True,6.426900532702569
685,685,WWA,12026000,159.4,-122.5712714486178,46.74860105491111,-1265.59,9.44005,0.54,0.24,0.2,0.01,0.01,0.0,0.01,0.0,-0.01,0.68,0.17,0.14,0.01,0.0,0.0,0.01,0.0,-0.01,0.79,0.14,0.05,0.01,0.0,0.0,0.01,0.0,0.0,18.078566,333.7430376404299,509.60828,526.09772,1168.1602,138.05484,526.09772,1891.5,4.1,13.7,834.8,13.0,259.9,4.3,0.5,1.0,0.0,20.0,4.034060843698771,2,4.053184374869247,5.206179021025309,1.4127712380532795,0.25026994671357083,1.6876225758310976,0.7923871193356979,1.1153443778404684,25.30778446486054,32.661097998904076,2.6287256319617205,1.1153443778404684,True,5.2065430258515555
686,686,WWA,12026150,170.5,-122.57981154413932,46.75217988047682,-1265.02,9.41957,0.55,0.23,0.19,0.01,0.01,0.0,0.01,0.0,0.0,0.68,0.16,0.13,0.01,0.01,0.0,0.01,0.0,0.0,0.79,0.13,0.05,0.01,0.0,0.0,0.01,0.0,0.0099999999999998,17.779604,322.2160461127985,489.00192,509.02884,1168.1602,98.323647,509.02884,1866.5,4.2,13.8,837.8,12.5,260.1,4.3,0.5,1.0,0.0,50.0,3.817752990733134,2,3.8269552979507133,4.586963023782266,0.7982024524424275,0.21148969569369552,2.466570485071466,1.0075960175699055,0.7306615932640705,22.391513142129813,26.90300893713939,2.7766159998284716,0.7306615932640705,True,4.587090091749762
687,687,WWA,12026400,291.0,-122.66359930587322,46.77379522173356,-1268.93,8.89456,0.54,0.2,0.16,0.02,0.05,0.01,0.01,0.0,0.0099999999999998,0.64,0.15,0.12,0.02,0.05,0.01,0.01,0.0,0.0,0.73,0.12,0.06,0.02,0.04,0.01,0.01,0.0,0.01,14.078874,267.47473005381886,325.60068,369.29803,1168.1602,62.500336,369.29803,1688.5,4.6,14.6,855.2,9.2,261.5,4.3,0.5,1.0,0.0,52.0,3.0203703792893686,2,3.0310843623373644,4.188498780247356,1.053270742692465,0.1597055612126974,1.5939229294565176,0.6097513526319603,0.9336154609044552,10.379279653915356,14.393466598788162,1.8441833644426049,0.9336154609044552,True,4.188611179414955
688,688,WWA,12027500,2324.4,-122.99784479083873,46.63333568169236,-1324.74,10.16418,0.48,0.19,0.16,0.04,0.09,0.03,0.0,0.0,0.01,0.57,0.13,0.13,0.04,0.09,0.03,0.0,0.0,0.01,0.64,0.11,0.09,0.04,0.09,0.03,0.0,0.0,0.0,11.916896,294.9316033718725,185.69348,254.83112,1168.1602,38.139946,254.83112,1843.5,5.0,15.1,874.5,7.5,261.4,4.6,0.5,1.1,0.0,69.0,3.068796135663447,2,3.0814573033958856,4.346235610487699,1.4997938093823875,0.0890647088411842,1.163720593332358,0.31854169590239517,1.3135461896989642,1.3202530268729333,1.8698311867525805,-0.5249202453164183,1.3135461896989642,True,4.34632184104394
689,689,WWA,12030000,68.6,-123.36680978006878,46.87082745778165,-1470.91,14.5471,0.64,0.16,0.12,0.02,0.05,0.0,0.0,0.0,0.0099999999999998,0.69,0.13,0.11,0.02,0.05,0.0,0.0,0.0,0.0,0.74,0.11,0.08,0.02,0.05,0.0,0.0,0.0,0.0,15.120564,95.5929824650196,156.96017,157.10966,539.35791,13.241146,157.10966,2046.5,5.1,15.1,887.2,5.5,257.8,4.7,0.5,1.2,0.0,22.0,3.2314177250504668,2,3.2409116883769156,4.817958812109267,1.7984442625432644,0.013978120068949119,0.9851671745420563,0.042445894261476415,1.7155812754969104,47.10521465088145,70.23263574503305,2.721908638511774,1.7155812754969106,True,4.818261590353846
690,690,WWA,12031000,3365.1,-123.0370516111754,46.71039701764437,-1345.84,9.12421,0.48,0.18,0.15,0.05,0.11,0.03,0.0,0.0,0.0,0.55,0.13,0.13,0.05,0.11,0.03,0.0,0.0,0.0,0.62,0.1,0.1,0.05,0.1,0.03,0.0,0.0,0.0,11.075303,271.3536406255666,164.26442,223.79375,1168.1602,7.9993949,223.79375,1825.9,5.0,15.2,874.7,6.9,261.3,4.6,0.5,1.1,0.0,65.0,2.966243881376885,2,2.9789665222050536,3.893336684823813,1.4837435937819796,0.1188024172573237,1.151622386431776,0.3505413057593118,1.2567288312125144,0.88147272930281,1.1569750333790416,-0.8629163745778384,1.2567288312125144,True,3.8934195279437316
691,691,WWA,12032500,180.2,-123.31283225959491,47.08005435658179,-1353.53,8.569,0.51,0.21,0.14,0.05,0.05,0.04,0.0,0.0,0.0,0.56,0.18,0.12,0.05,0.05,0.04,0.0,0.0,0.0,0.7,0.09,0.08,0.04,0.04,0.05,0.0,0.0,0.0,7.5815115,225.872217382893,112.73215,123.97001,465.7244,7.1073475,123.97001,2132.6,5.2,15.2,893.8,5.8,258.2,5.0,0.5,1.3,0.0,23.0,3.8172412950925687,2,3.826984296315582,4.919386199791713,1.4232051166080917,0.1886751642736216,1.5573884019058062,0.6697590531453506,1.1874420741745932,21.183359018271748,27.29959045389408,2.3834469869532504,1.1874420741745932,True,4.919681827098839
692,692,WWA,12033000,3686.2,-123.06176392578725,46.73874854317894,-1348.97,9.10803,0.48,0.18,0.15,0.05,0.1,0.03,0.0,0.0,0.01,0.55,0.13,0.13,0.05,0.1,0.03,0.0,0.0,0.0099999999999998,0.62,0.1,0.1,0.05,0.1,0.03,0.0,0.0,0.0,10.871693,265.1709380525712,156.63335,214.66646,1168.1602,3.7471638,214.66646,1849.6,5.0,15.2,876.6,6.8,261.0,4.6,0.5,1.1,0.0,3.0,3.999887903473798,2,4.032819004933064,4.598303845745985,1.7891242250549997,0.13071226698970428,1.3701387173184785,0.587822590298308,1.415816617151272,1.0850979066447286,1.247437427634416,-0.7167735268370773,1.415816617151272,True,4.601216930514416
693,693,WWA,12034200,171.9,-123.34952174042536,47.21156592353224,-1282.77,0.87792,0.31,0.36,0.24,0.07,0.01,0.0,0.01,0.0,0.0,0.32,0.35,0.24,0.07,0.01,0.0,0.01,0.0,0.0,0.64,0.17,0.1,0.06,0.01,0.0,0.01,0.0,0.01,4.4609571,198.3508148465989,124.80947,147.35674,927.20294,42.40633,147.35674,2425.1,5.2,14.9,892.3,7.9,257.9,5.1,0.5,1.3,0.0,15.0,5.249110794599722,2,5.2658380278846515,5.257628177790658,0.8313877358905106,-0.14875160055271747,3.7842888375422756,1.247573085784277,1.0842646550380464,30.53583941012054,30.585387887089343,3.0084154523776103,1.0842646550380464,True,5.258119246598322
694,694,WWA,12035000,767.0,-123.46147317892849,47.2256191796515,-1243.26,4.546,0.47,0.27,0.18,0.04,0.03,0.0,0.0,0.0,0.01,0.52,0.23,0.17,0.04,0.03,0.0,0.0,0.0,0.0099999999999998,0.71,0.13,0.09,0.04,0.02,0.0,0.0,0.0,0.01,12.089684,191.05698009378665,136.44678,223.47661,1213.6072,8.5427246,223.47661,2706.1,4.9,14.3,883.5,15.0,256.0,5.1,0.5,1.3,0.0,69.0,6.749685881320593,2,6.773405234814099,8.871588028232539,1.327624971237737,0.4666157208951485,2.8963984507575122,1.3268833457661424,1.0732689847300854,8.80011197043102,11.56660759873864,1.5921518233810232,1.0732689847300854,True,8.871764043073648
695,695,WWA,12035002,4567.3,-123.13817943997738,46.82707641182345,-1334.69,8.36608,0.48,0.2,0.16,0.05,0.09,0.03,0.0,0.0,-0.01,0.55,0.15,0.13,0.05,0.09,0.03,0.0,0.0,0.0,0.63,0.1,0.1,0.05,0.09,0.03,0.0,0.0,0.0,11.041449,230.53209337183827,148.42906,212.38805,1213.6072,2.3861759,212.38805,2004.0,5.0,15.0,878.4,8.2,260.0,4.7,0.5,1.1,0.0,12.0,3.240702892520506,2,3.224127630740303,4.263217639417817,1.4975499365997342,0.23388866933802907,1.1894607990377009,0.5158706033925995,1.147138641817362,0.7095445651742839,0.9334218552356571,-1.0030516172887245,1.147138641817362,True,4.263838330640356
696,696,WWA,12035450,25.7,-123.65073052173793,47.407142443837145,-1230.98,7.20255,0.79,0.09,0.1,0.02,0.01,0.0,0.0,0.0,-0.01,0.79,0.09,0.1,0.02,0.01,0.0,0.0,0.0,-0.01,0.83,0.07,0.07,0.02,0.01,0.0,0.0,0.0,0.0,26.923662,160.75397375868343,458.35492,468.68558,1025.3408,174.8472,468.68558,3368.0,3.9,12.7,841.7,23.4,251.8,4.6,0.5,1.1,0.0,25.0,10.619734526688132,2,10.645043739525097,15.910141759729155,1.389987483525302,0.6599645297322961,4.210853922905552,1.7068684027107905,1.1160755924301722,413.21924228358495,619.0716638026908,5.368132689791754,1.1160755924301722,True,15.911042444253058
697,697,WWA,12035500,191.9,-123.5998428182042,47.41898197314289,-1219.32,7.11068,0.77,0.09,0.1,0.02,0.01,0.0,0.02,0.0,-0.01,0.75,0.1,0.1,0.02,0.01,0.0,0.01,0.0,0.01,0.8,0.08,0.08,0.02,0.01,0.0,0.02,0.0,-0.01,22.761929,183.133013195412,484.52451,546.85736,1522.9673,124.17344,546.85736,3383.1,3.5,12.2,820.9,90.3,254.3,4.7,0.5,1.1,0.0,3.0,10.613351788471585,2,10.669390459561399,11.762718373967926,1.0318444843815633,0.47332224370677123,6.24462653263272,1.9467863081534738,0.9228068977380244,55.30667946050852,61.296083241104355,3.5975671841219565,0.9228068977380244,True,11.768586530169301
698,698,WWA,12036000,191.9,-123.5998428182042,47.41898197314289,-1219.32,7.11068,0.77,0.09,0.1,0.02,0.01,0.0,0.02,0.0,-0.01,0.75,0.1,0.1,0.02,0.01,0.0,0.01,0.0,0.01,0.8,0.08,0.08,0.02,0.01,0.0,0.02,0.0,-0.01,22.761929,183.133013195412,484.52451,546.85736,1522.9673,124.17344,546.85736,3383.1,3.5,12.2,820.9,90.3,254.3,4.7,0.5,1.1,0.0,69.0,11.11046987950419,2,11.138603948777586,12.575739336001018,0.905866033072006,0.7076057736790025,6.704806220391571,2.0393820691041156,0.8055296314706304,57.89718540648354,65.53277402814496,3.6901629450725983,0.8055296314706304,True,12.575988842262356
699,699,WWA,12036400,32.3,-123.61134281214618,47.25596787036698,-1053.94,0.08829,0.36,0.35,0.25,0.03,0.01,0.0,0.0,0.0,0.0,0.4,0.29,0.27,0.03,0.01,0.0,0.0,0.0,0.0,0.65,0.23,0.08,0.02,0.01,0.0,0.0,0.0,0.01,5.384943,219.73103906005448,172.93323,191.40015,624.00079,84.64196,191.40015,3057.3,5.0,14.2,898.9,9.6,252.9,4.9,0.5,1.2,0.0,11.0,5.735072393651413,2,5.76391234450132,9.734700611984941,1.6093652702101444,0.23924111766564288,1.8431609262524642,0.8842832367627884,1.3101237445088112,177.55642085608093,301.3839198756948,4.316971285516315,1.3101237445088112,True,9.736033676094166
700,700,WWA,12036650,8.2,-123.62883659790432,47.12247579600173,-1485.01,17.58221,0.33,0.34,0.24,0.01,0.07,0.0,0.0,0.0,0.01,0.43,0.36,0.13,0.01,0.07,0.0,0.0,0.0,0.0,0.78,0.1,0.04,0.01,0.06,0.0,0.0,0.0,0.01,10.85445,266.49158356018506,108.4324,105.98421,183.25516,38.053585,105.98421,2573.9,5.4,14.8,919.5,5.8,252.5,4.7,0.5,1.2,0.0,14.0,4.2883669303627325,2,4.2897824514593195,7.154731541675602,1.7149307973589738,-0.022801364937748175,1.452562017451712,0.2260081971661385,2.056948170787525,522.971576873504,872.5282367897076,5.029629321878068,2.056948170787525,True,7.155474774580705
701,701,WWA,12037400,401.1,-123.62989066821116,47.28460337529893,-1184.24,5.62742,0.59,0.19,0.15,0.03,0.03,0.0,0.01,0.0,0.0,0.63,0.17,0.13,0.03,0.03,0.0,0.01,0.0,0.0,0.76,0.1,0.08,0.03,0.02,0.0,0.01,0.0,0.0,15.407951,190.864532866947,222.08527,333.30771,1522.9673,8.2896461,333.30771,3048.7,4.4,13.4,868.7,47.5,253.3,4.7,0.5,1.1,0.0,63.0,7.896278107377511,2,7.91001425483451,10.233804508978881,1.084445811653046,-0.10027104794020486,4.5027809649048125,1.4606273508572125,1.140541622679791,19.686557236044653,25.514346818695792,2.374171857063342,1.140541622679791,True,10.23403323568191
702,702,WWA,12039000,336.8,-123.77529169569964,47.35815383322991,-1187.71,6.10185,0.77,0.14,0.06,0.01,0.01,0.0,0.0,0.0,0.01,0.83,0.1,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.89,0.04,0.04,0.01,0.0,0.0,0.0,0.0,0.02,19.370197,209.28892236493888,271.8298,349.9776,1365.3912,36.722195,349.9776,3328.1,4.4,13.1,868.0,29.1,250.8,4.3,0.5,1.0,0.0,30.0,9.815287618561861,2,9.847420322018507,12.402565755652072,1.2381391665354533,0.5546915401037741,4.713366626491773,1.745923505941289,1.0378981559290348,29.14277796485113,36.82472017711422,2.8341895025552537,1.0378981559290348,True,12.403136605340803
703,703,WWA,12039005,343.2,-123.77855208770924,47.35566745484374,-1185.15,5.98679,0.77,0.14,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.82,0.1,0.06,0.02,0.01,0.0,0.0,0.0,-0.01,0.89,0.04,0.05,0.01,0.01,0.0,0.0,0.0,0.0,19.127058,212.30275189418003,266.45328,344.77298,1365.3912,31.823215,344.77298,3317.8,4.4,13.1,869.4,28.6,250.8,4.3,0.5,1.0,0.0,17.0,10.340913057230939,2,10.31910086027168,15.094024314016238,1.496100604617587,0.6127378275887237,3.944277938743436,1.6668953237477069,1.1654448996905769,30.1308655513722,43.98025732522214,2.7363372351160367,1.1654448996905769,True,15.095280422229125
704,704,WWA,12039220,92.9,-124.1188315932984,47.278505498352985,-1052.07,0.00646,0.62,0.16,0.15,0.06,0.01,0.0,0.0,0.0,0.0,0.6,0.16,0.16,0.07,0.01,0.0,0.0,0.0,0.0,0.7,0.12,0.11,0.06,0.01,0.0,0.0,0.0,0.0,2.2926445,259.45641896762083,80.328201,76.149979,199.05835,1.8348092,76.149979,2897.9,5.6,14.3,936.6,3.7,247.4,4.2,0.5,1.0,0.0,8.0,5.270539186224355,2,5.351598078165657,8.74607703876923,1.4044301413707556,0.08914637401137723,2.0907405791392364,0.831488798582187,1.2942958592303986,56.73346809714053,94.14507038502938,3.2077204317445314,1.2942958592303986,True,8.747822588539881
705,705,WWA,12039300,192.0,-123.59691351867488,47.65964015184448,-1516.46,18.86057,0.82,0.09,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.82,0.09,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.84,0.08,0.06,0.01,0.01,0.0,0.0,0.0,0.0,29.692593,243.4644711655577,1065.4448,1030.3938,1895.1523,181.4456,1030.3938,3288.5,1.8,10.0,732.4,287.2,266.2,4.6,0.5,1.1,0.0,23.0,11.045469322819566,2,11.050374116167376,12.477190398979298,0.8823239179862419,0.7144374984326592,6.953970798300267,2.0729744628601425,0.7774386665603857,57.52848605635191,64.98536666135051,3.723234369814498,0.7774386665603857,True,12.47797000411605
706,706,WWA,12039500,687.4,-123.6302404929416,47.58542840070365,-1453.6,16.64544,0.83,0.06,0.05,0.02,0.01,0.0,0.03,0.0,0.0,0.83,0.06,0.05,0.02,0.01,0.0,0.02,0.0,0.01,0.85,0.05,0.04,0.02,0.01,0.0,0.03,0.0,0.0,26.832312,236.90204935841115,788.7915,775.20593,2236.2449,53.821198,775.20593,3270.2,2.7,11.1,778.6,186.2,257.3,4.5,0.5,1.1,0.0,69.0,10.622428201326429,2,10.641594641717774,10.589664099780869,0.8208483459590312,0.02593029078598542,7.575051253646715,2.0296431105707797,0.8169387434364785,15.453052373183631,15.405388565290762,2.4044820251371832,0.8169387434364785,True,10.589874201742097
707,707,WWA,12039520,200.2,-124.18466638017924,47.46165888514305,-1084.37,1.31535,0.71,0.2,0.08,0.01,0.01,0.0,0.0,0.0,-0.0099999999999997,0.68,0.2,0.1,0.02,0.01,0.0,0.0,0.0,-0.01,0.83,0.08,0.07,0.01,0.0,0.0,0.0,0.0,0.01,5.3109856,249.3457121201509,116.20422,118.42297,529.21484,2.2423992,118.42297,2953.9,5.3,14.2,917.9,3.8,248.2,4.1,0.5,1.0,0.0,7.0,6.636147973187405,2,6.663007469190679,11.515274183749003,1.5501754781271764,0.463036299147267,2.0951380913973945,1.1183064180271347,1.164079100207436,33.147592273663356,57.51885206667834,2.7267448301281516,1.164079100207436,True,11.517638473720279
708,708,WWA,12040500,1154.9,-124.00029031253676,47.64296806335254,-1385.69,13.55124,0.84,0.06,0.06,0.02,0.01,0.0,0.0,0.0,0.01,0.84,0.07,0.07,0.02,0.01,0.0,0.0,0.0,-0.01,0.87,0.05,0.05,0.02,0.0,0.0,0.0,0.0,0.0099999999999998,20.092138,241.01386350793703,358.83362,460.03061,2226.1611,0.0,460.03061,3269.8,3.9,12.7,841.5,61.9,251.3,4.1,0.5,1.0,0.0,45.0,9.565174809259505,2,9.588719842407334,13.19488426293714,1.1572107355745025,0.4882222239373993,4.797163924795867,1.7297324674669543,0.999061009687405,8.282253709636768,11.425131407859675,1.5857187073280496,0.9990610096874051,True,13.195287893480144
709,709,WWA,12040900,133.5,-123.8565535572719,47.77218788798672,-1520.0,19.0,0.8,0.05,0.09,0.01,0.01,0.01,0.01,0.02,0.0,0.8,0.05,0.09,0.01,0.01,0.01,0.01,0.02,0.0,0.82,0.04,0.09,0.01,0.01,0.01,0.01,0.02,-0.01,28.993334,288.44998027696187,779.755,828.6286,2431.822,141.14426,828.6286,3295.7,2.4,11.0,765.2,224.6,259.3,4.2,0.5,1.1,0.0,5.0,9.27868338019293,2,9.262750474315363,10.306279666606716,0.8299614663810505,0.6579298749972109,5.999008063017442,1.9282030881961425,0.7302001952226389,69.50324629358,77.20059675360837,3.9418568893379753,0.7302001952226389,True,10.309625318266539
710,710,WWA,12041000,538.2,-123.84058502904549,47.818048868250735,-1520.0,19.0,0.78,0.06,0.1,0.01,0.01,0.01,0.01,0.03,-0.01,0.78,0.06,0.1,0.01,0.01,0.01,0.01,0.03,-0.01,0.79,0.05,0.09,0.01,0.01,0.01,0.01,0.03,0.0,27.012842,306.15423806284207,798.59613,854.67963,2431.822,97.280548,854.67963,3095.0,2.5,11.0,767.4,207.0,258.1,4.3,0.5,1.1,0.0,15.0,9.799392259371814,2,9.82002657973067,8.174184633510226,0.726039375938128,1.3737470550476432,6.359479013132434,2.0835748483862857,0.5871155488499964,18.20771508616093,15.188005636399525,2.703099889075617,0.5871155488499965,True,8.174943575495382
711,711,WWA,12041200,662.9,-123.90706528135472,47.81655020188336,-1469.83,16.96301,0.76,0.08,0.1,0.02,0.01,0.01,0.01,0.02,-0.01,0.76,0.08,0.09,0.02,0.01,0.01,0.01,0.02,0.0,0.79,0.05,0.09,0.02,0.01,0.01,0.01,0.02,0.0,23.971041,285.40434203775663,651.64636,736.3302,2431.822,43.885178,736.3302,3084.5,2.9,11.6,791.1,167.7,255.7,4.2,0.5,1.1,0.0,59.0,9.482019714376687,2,9.49330344074421,9.993651327090504,0.7715853284529345,0.6533181753190106,6.349896663843717,1.972263857808703,0.688505091364265,14.303846303177984,15.075654438211654,2.383394987543494,0.688505091364265,True,9.993886192751976
712,712,WWA,12041500,221.3,-123.85401729092312,47.97809480058308,-1497.94,18.88419,0.93,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.93,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.94,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,26.007959,301.2904603403819,930.63702,934.94501,1861.1416,313.26727,934.94501,2833.7,2.2,10.7,748.3,126.4,259.4,4.3,0.5,1.1,0.0,28.0,7.1170080123515485,2,7.126335081352128,8.01895374458611,0.9151883205959377,0.2550907722189782,4.539519757071331,1.592012326014368,0.8474863539419774,32.16000005581359,36.235669880642156,3.100248357939501,0.8474863539419774,True,8.019364709544462
713,713,WWA,12042500,584.4,-124.08668714878134,48.0218097452407,-1372.41,13.44872,0.8,0.11,0.06,0.01,0.01,0.0,0.0,0.0,0.01,0.83,0.1,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.89,0.04,0.04,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,18.923544,259.942481285897,448.83057,550.72559,1861.1416,7.601727,550.72559,2829.7,3.7,12.3,828.6,55.4,250.0,4.1,0.5,1.1,0.0,4.0,5.251165438312284,2,5.264993574945795,7.201940041737515,1.1979541485088179,0.6735495233980667,2.3399237184277597,1.2272045614177158,0.8638852878859163,8.98556714290261,12.323648257593284,1.7643741605233083,0.8638852878859163,True,7.20523085298612
714,714,WWA,12042800,291.7,-124.10767182573603,47.89030227291549,-1468.25,16.89908,0.91,0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.0099999999999998,0.92,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.0099999999999998,0.95,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,22.129833,285.6360003101351,457.28775,510.96524,1657.2389,48.094391,510.96524,3078.4,3.6,12.5,827.3,38.1,249.8,4.0,0.5,1.0,0.0,6.0,8.013408155667273,2,8.0363377713147,12.6030584742886,1.2119086021885102,0.6159296843026957,3.568363604130063,1.528043987939899,0.974536087537755,27.471402659126753,43.20554842059856,2.760073390048361,0.974536087537755,True,12.606196295443729
715,715,WWA,12043000,346.0,-124.17327750506114,47.97021277789477,-1473.51,17.1268,0.87,0.06,0.05,0.0,0.01,0.01,0.0,0.0,0.0,0.87,0.07,0.04,0.0,0.01,0.01,0.0,0.0,0.0,0.91,0.04,0.03,0.0,0.01,0.01,0.0,0.0,0.0,24.083172,281.7724502381978,403.42767,441.6387,1152.6735,41.724552,441.6387,2970.0,4.1,12.9,849.1,15.2,246.3,3.9,0.5,1.0,0.0,40.0,7.356224023326791,2,7.3764827892030445,11.285385611978306,1.43001925829514,0.23252802961337687,3.0192909071416327,1.2690548819318814,1.2347551386285334,21.260763073198813,32.61672142190262,2.330371385856294,1.2347551386285334,True,11.285775913924228
716,716,WWA,12043080,103.8,-124.44782075541706,48.04080142388037,-1273.35,8.98932,0.75,0.11,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.74,0.18,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.89,0.05,0.04,0.02,0.0,0.0,0.0,0.0,0.0,8.549468,232.29556932426829,131.87906,155.51811,591.04718,14.825402,155.51811,2987.1,5.1,14.0,908.9,4.2,243.1,3.9,0.5,1.0,0.0,7.0,6.037115889459663,6,6.045836679823577,9.725740017664892,1.5823177161062802,0.11059361215331026,2.110298341852886,0.8818287247278633,1.4122413796109377,58.16103939749194,93.69691731854427,3.147118032978212,1.4122413796109377,True,9.728090081736323
717,717,WWA,12043100,221.2,-124.48119295435892,48.05772546985632,-1305.62,10.43698,0.69,0.11,0.15,0.03,0.0,0.0,0.01,0.0,0.01,0.62,0.2,0.13,0.04,0.0,0.0,0.01,0.0,0.0,0.78,0.1,0.07,0.03,0.0,0.0,0.01,0.0,0.01,7.9569798,222.91864239571004,112.97208,133.68416,591.04718,8.8317003,133.68416,2998.0,5.2,14.0,915.2,3.7,242.1,3.9,0.5,1.0,0.0,17.0,5.807423458690401,6,5.7989334850509255,8.710131103809248,1.5416995979194443,0.09083634487461678,2.219401536362254,0.9069373654052191,1.396602137130536,26.254174768039793,39.37672289244687,2.4156253747391765,1.396602137130536,True,8.710920601304982
718,718,WWA,12043150,207.4,-124.5900801020161,48.12114816081947,-1271.38,10.63518,0.6,0.1,0.11,0.04,0.01,0.0,0.14,0.0,0.0,0.53,0.15,0.13,0.04,0.01,0.0,0.14,0.0,0.0,0.63,0.11,0.07,0.04,0.01,0.0,0.14,0.0,0.0,7.3389864,316.6950078099833,69.789276,92.676193,592.25775,10.826367,92.676193,3051.6,5.4,14.1,926.0,3.4,240.9,3.9,0.5,1.0,0.0,4.0,3.9748593139266366,6,3.9903069422683757,3.3594471693138415,0.866260581667464,-0.1033519489067066,2.9022247847320144,1.0103851569019469,0.9163196015709237,19.16518473445823,16.19791306322971,2.583491140088657,0.9163196015709237,True,3.3609024204842446
719,719,WWA,12043163,84.7,-124.57652143585372,48.232485167998085,-1422.72,15.18348,0.71,0.11,0.11,0.06,0.01,0.0,0.0,0.0,0.0,0.63,0.14,0.15,0.06,0.01,0.0,0.0,0.0,0.01,0.72,0.14,0.07,0.06,0.01,0.0,0.0,0.0,0.0,14.355124,269.1122151805721,144.43394,177.30685,618.01666,8.1986094,177.30685,3193.1,5.1,13.6,911.0,5.6,239.0,3.8,0.5,1.0,0.0,20.0,5.931175611938178,6,5.985896378372722,8.890762127933103,1.4142128085568342,0.08267752054191746,2.4719266407343388,0.9836457753487755,1.3165351964963217,70.02568609135983,104.967675654464,3.452285452672904,1.3165351964963217,True,8.891410213521157
